geoid,2010_population,2010_household_income,2010_home_value,2010_nonh_caucasians,2010_nonh_blacks,2010_amerinds_alskns,2010_nonh_asians,2010_nonh_hawaii_pacific,2010_nonh_others,2010_nonh_multi,2010_hisp_latin,2010_construction,2010_retail,2010_information,2010_finance,2010_edu_health_social,2010_arts_recreation_accom,2010_public_admin,2010_armed_forces,2010_bachelors,2010_male<25_bachelors,2010_female<25_bachelors,2010_proportion_nonh_caucasians,2010_proportion_nonh_blacks,2010_proportion_amerinds_alskns,2010_proportion_nonh_asians,2010_proportion_nonh_hawaii_pacific,2010_proportion_nonh_others,2010_proportion_nonh_multi,2010_proportion_hisp_latin,2010_proportion_construction,2010_proportion_retail,2010_proportion_information,2010_proportion_finance,2010_proportion_edu_health_social,2010_proportion_arts_recreation_accom,2010_proportion_public_admin,2010_proportion_armed_forces,2010_proportion_bachelors,2010_non_white,2010_proportion_non_white,2018_population,2018_household_income,2018_home_value,2018_nonh_caucasians,2018_nonh_blacks,2018_amerinds_alskns,2018_nonh_asians,2018_nonh_hawaii_pacific,2018_nonh_others,2018_nonh_multi,2018_hisp_latin,2018_construction,2018_retail,2018_information,2018_finance,2018_edu_health_social,2018_arts_recreation_accom,2018_public_admin,2018_armed_forces,2018_bachelors,2018_male<25_bachelors,2018_female<25_bachelors,2018_proportion_nonh_caucasians,2018_proportion_nonh_blacks,2018_proportion_amerinds_alskns,2018_proportion_nonh_asians,2018_proportion_nonh_hawaii_pacific,2018_proportion_nonh_others,2018_proportion_nonh_multi,2018_proportion_hisp_latin,2018_proportion_construction,2018_proportion_retail,2018_proportion_information,2018_proportion_finance,2018_proportion_edu_health_social,2018_proportion_arts_recreation_accom,2018_proportion_public_admin,2018_proportion_armed_forces,2018_proportion_bachelors,2018_non_white,2018_proportion_non_white,2018_>25bachelors,2010_>25bachelors,2018_percent_>25bachelors,2010_percent_>25bachelors,change_percent_>25bachelors,percent_change_home_value,percent_change_construction,percent_change_retail,percent_change_information,percent_change_finance,percent_change_eduhealthsocial,percent_change_artsrecaccom,percent_change_publicadmin,percent_change_armedforces,gentrify_elig,test_two,gentrified
1.0,-0.11310067367269946,-0.11184287311226547,0.20858830511965407,-0.136799000001342,0.05141537972844229,0.026999278467683723,-0.019610701064026757,0.007699800486747397,0.02778573989117898,0.01182779423955428,-0.006296901193617299,-0.07049608764697186,-0.16098642974376237,-0.0457510082587554,-0.0553624674720583,0.021397044208824906,0.030739678784310182,-0.0025564200618847545,-0.0038536505510315348,-0.13830871176000858,-0.016461300236126186,0.05167503590193073,-0.08402808037802485,0.07179991495984811,0.0356713387232737,0.03392036199065176,0.02097321438225258,0.04869225168966721,0.05111576755414943,0.011388527540726367,0.0026956145657370126,-0.10472561718422614,-0.011208654300819526,-0.01591594335022377,0.18005793232497552,0.0921021793205882,0.06744134270783494,-0.00111737145952461,-0.10036308660608431,0.02191579416825212,0.08402808037802484,-0.10787628358259267,-0.08311379124062379,0.2566638029321426,-0.12179568721965439,0.053860965858664026,0.058909314938551956,-0.030323950660384912,-0.009115328993083763,0.038022842100118366,0.029564004098841464,-0.029842353986714098,-0.06800169621625889,-0.1605509181403765,-0.009165188012782068,-0.04984785376341665,0.01797009735340951,0.05262762927096444,0.018080918040891156,0.0062494324041820325,-0.13804486634505525,0.009207738490506382,0.006426054229455999,-0.0669362566010665,0.06879525925984087,0.0759679781138268,0.030807060706912335,0.003050112263876714,0.06306680344235685,0.08539913294843186,-0.017289775526451244,-0.008727745132987283,-0.12651051124235832,0.03084516832491882,-0.020683143218039365,0.19649263651103754,0.12256953873924806,0.091211103035203,0.01379414771881453,-0.10184469574762013,0.002958306405280644,0.06693625660106667,-0.1693766904644408,-0.17238586883666976,-0.14398163238436085,-0.14121549941933453,-0.009207124641894644,0.08620168070298737,0.015077203684762085,0.058746591527481885,0.047777580462814315,0.003509013581991402,0.017283025935307002,0.029875513536092843,0.021031071153120938,-0.027090918357556986,-0.142336038740824,0.05763408381111653,0.016350199403491073
-0.11310067367269946,1.0,0.11527601728431378,-0.03486534041144469,0.5737170259384181,0.15385972143397403,0.1454999404354037,0.30009518744756547,0.00659794723717876,0.0566810623106788,0.3734070792856249,0.4140417597056429,0.4367578478943923,0.6982540269800013,0.4750066967556357,0.5692573941071137,0.7893214525506728,0.551473374151984,0.488000071056974,0.09626812939450718,0.6463705002432169,0.39670568791453925,0.384724824123006,0.09637234934510944,-0.15477837978801942,-0.037324683325884685,-0.00030982034939440613,-0.043217314073158784,-0.07851851878019506,-0.022552720030362124,0.05630947564405393,-0.03667644150007983,0.03322607575639038,0.0241196445252946,0.0696563427564595,-0.061159295057601544,0.007035274453402425,-0.08525187348448379,-0.011243280478135376,0.054288251760440706,0.4850674948313713,-0.09637234934510935,0.9554567410321142,0.10316359248166536,-0.07592209258914744,0.5550437032025944,0.15696250149488028,0.1688854477354426,0.2891431928746891,0.0674574762887857,0.0502296493704301,0.34076660364788813,0.42479289713638446,0.4374702278297626,0.6899432056429201,0.4282842965942684,0.5150702611808471,0.784118768025173,0.5550017923746626,0.4878636088430213,0.08966895064856752,0.644613746128774,0.3680580948488367,0.40846702148554603,0.09913698232102647,-0.1534656225981016,-0.008298929276416477,-0.017551999876637744,-0.013951940318786596,-0.08550595523165726,-0.05083204177613141,0.06043445267262532,-0.035180948043999065,0.0450482672808831,0.022523930422860727,0.07133051595895189,-0.055042544080708806,-0.01150037381897211,-0.06301367611031637,-0.011713214314534974,0.04764695737666488,0.500583716724471,-0.09913698232102669,0.6435526597869095,0.6409909613855996,0.0650889890814029,0.0690302437748583,-0.004141854002465284,0.022313859749475307,-0.02757020902571528,-0.12456025952333034,-0.021959726787170796,-0.06422989549820116,-0.11879422236151095,-0.10390942852321874,-0.03681123706853969,0.008429020142286059,0.023721057693969157,-0.03180895905526486,0.03378772118737401
-0.11184287311226547,0.11527601728431378,1.0,0.4416785800088923,0.5388517635881666,-0.33256302406631333,-0.11833993983098513,0.006897211595469837,-0.010461441237095786,-0.10883338372223293,0.08814369372941337,-0.3921359471479563,-0.04072116905057597,0.030657634835126808,0.28833306664623604,0.4336714740084723,0.15382376709895773,-0.12000304998814833,0.12129880413469149,-0.023619442740344866,0.4864969536125419,0.13748106172220406,0.1235394324938291,0.5870467699818095,-0.3413066548540787,-0.1088912760628161,-0.029247611258123522,-0.012514409159290352,-0.10723524320511237,0.041956688605653915,-0.48867273514469317,-0.10942881135757514,-0.0601304338148951,0.2730174970739874,0.5071356342880811,0.11123144577946435,-0.19295884428340332,0.062147157649543816,-0.033356712404754886,0.586833993709978,-0.4487867048883593,-0.5870467699818096,0.08808864521895808,0.9184268475556971,0.3205988551028107,0.5147600063004542,-0.32429813163023025,-0.1288191503525498,0.03901088284853853,-0.011693724401185683,-0.09414874956978748,0.07275161122910238,-0.3828351606938544,-0.06021395941604898,-0.005597478686608526,0.2478474413357146,0.430270207300361,0.12784968615358303,-0.1816886287841489,0.1099124729954655,0.017531931567400117,0.430833006434119,0.0625532334465876,0.16561935431990385,0.5744799497683012,-0.33002152120000433,-0.14330132332416115,-0.0030165255719313347,-0.01520121093003915,-0.09475566044141202,0.03487334635737061,-0.4810022552080364,-0.12078503557635915,-0.09766504236995864,0.2416558679528038,0.5268079739862894,0.09123930427469414,-0.28922301799228417,0.06766847400650755,0.012367724079145924,0.5318073141161532,-0.4201701845929157,-0.5744799497683016,0.48702317624981567,0.545575825026403,0.6117238057534312,0.6562229435430198,-0.050855457225328075,-0.041888489178467964,-0.04755757357754135,-0.05185597490815082,-0.05205013966408018,-0.06433337678710348,-0.1014834508543853,-0.05374618992547745,-0.04324576140786865,0.04465310045195006,-0.43897889653772615,-0.009860859051834045,-0.057195867365808985
0.20858830511965407,-0.03486534041144469,0.4416785800088923,1.0,0.1901574496905142,-0.2170391457564688,-0.04216665906345924,0.0853289644770869,-0.003843698315013358,-0.057265861488864256,0.024934349784577814,-0.2220565490423228,-0.17002217312466958,-0.17359958570495956,0.26826259272634734,0.3145996170358611,-0.05166986713340052,0.029456965671865416,-0.16910091005899786,-0.07305970190585936,0.31176482893273005,0.2339176277230495,0.22539272305604383,0.2591690655107814,-0.21478532081612567,-0.02627063261760662,0.13256515185383919,-0.005496745442424043,-0.04252803813809259,0.04020913681373333,-0.22877730422087889,-0.1363612552229013,-0.18020159460599805,0.3004829154879283,0.4186696710836681,-0.05286338916116007,0.0734553147688955,-0.15462795505807791,-0.07391097711635848,0.4569803173131053,-0.24129330821574654,-0.25916906551078156,-0.037308804121555246,0.4991978066813232,0.8450478016683127,0.2110148232388677,-0.22743425369011097,-0.057637495163389424,0.09897877133121531,-0.006783278137225956,-0.06519025970234756,0.07471182871249718,-0.2513137474744874,-0.18461055702985676,-0.20825199814349568,0.2956626866040137,0.35309746813261556,-0.051168171188124015,-0.03438413896515687,-0.1797591225367325,-0.034177217063745984,0.29836188184844314,0.234301482582003,0.1921394335181934,0.2854831578055494,-0.23118074185130288,-0.04710101371136273,0.1487442997676564,-0.001728032665226221,-0.04898098051559043,0.09509129760537287,-0.27104916424984665,-0.16616040016961844,-0.2606381850053735,0.34715603999787376,0.4779210342166559,-0.05033011608160464,-0.0009826221716459117,-0.1958459365322154,-0.013481052306126897,0.46151876457864804,-0.2536074267485323,-0.28548315780554956,0.2814863939761773,0.2930242172149967,0.434835917222919,0.4211490200167869,0.036336210394197134,0.0055453139106050545,-0.03758092932844734,-0.023693424364098287,0.010783672500330337,-0.007571393174265312,0.02999877908427716,-0.019359836638169706,-0.013448862129526125,-0.07040123946454876,-0.4868530533452743,0.09432396893316228,-0.06567035143182591
-0.136799000001342,0.5737170259384181,0.5388517635881666,0.1901574496905142,1.0,-0.4511564493157918,-0.08287873534730565,0.01481236970505095,-0.005878363706740447,-0.15061860589097353,0.15677063082501344,-0.26728312662427195,0.27417680406570355,0.4089619614094507,0.4684202511943775,0.5594787550533462,0.4634168880103798,0.15983076576378133,0.3792182926851607,0.052623083060573214,0.6804128980730102,0.3245374305105236,0.3192806281438695,0.7967767115445773,-0.5543173146658518,-0.13429925527723507,-0.143390173364357,-0.033062810869455055,-0.1921196826693648,-0.06695642719088847,-0.4629073782190625,0.00812819169083645,0.02337917910540199,0.18893401955306743,0.295109947098189,-0.03042415675501695,-0.1380420361721632,0.0297144086923754,-0.005568165515865041,0.3964868490488409,-0.43795180757533464,-0.7967767115445772,0.5367641865647796,0.5351747914381678,0.08677390719520695,0.9697537375424125,-0.4313337988414611,-0.0664887345475135,0.04124575177203425,0.022527420885494923,-0.14698450096358934,0.17024167790685385,-0.23241688357273588,0.2620932745801074,0.36890581913871523,0.4046924878399877,0.5346843203310261,0.4790812550460723,0.08873381419593737,0.3780436424332118,0.0983637105694146,0.6509964754774097,0.26566657076134176,0.3378548376588823,0.7796305263565344,-0.5393656028196981,-0.14705409283950785,-0.12467171899009459,-0.014521896931602116,-0.1988714691091617,-0.05608545292359714,-0.43871297575843615,-0.003000114779299981,0.0010274080898037827,0.17098609616123936,0.3189473319939563,0.01813604811575141,-0.2327102091151565,0.06761791205331846,0.03488303843794044,0.38718538181797196,-0.38059516165430335,-0.7796305263565341,0.6840786264713398,0.7098636996328821,0.44144708429977714,0.44160567205664014,0.014410221654770633,-0.05410303916302386,-0.05823166231507086,-0.10827643489170148,-0.04334295143967275,-0.06527998830901692,-0.06963575318925622,-0.089798065837072,-0.034209456466968935,0.11002673260400668,-0.2896794237819812,-0.04911975685036834,-0.03435173976752776
0.05141537972844229,0.15385972143397403,-0.33256302406631333,-0.2170391457564688,-0.4511564493157918,1.0,0.09220987689993079,-0.15422015620316196,-0.0017095124374419215,0.09569974351566803,0.12117739120752487,0.14904982259755536,-0.07775888884096405,0.021944909197839865,-0.06798174819213786,-0.10889288364630577,0.3131565281985356,-0.026341018638120405,0.17349791638633025,0.051322581047045776,-0.1670502691036993,-0.10623900328440675,-0.05667763468402344,-0.6318203247548047,0.8531187498694862,0.029638245242631502,-0.22453470216029223,-0.010623070406813,0.05015023677152128,0.04028478518814037,0.06128395072869509,-0.168458065910868,-0.09175023405569858,-0.1324103565155706,-0.22376758592489293,0.2774739483862875,-0.12847908419420534,0.09458642572586475,0.02020227977299601,-0.3343917756244198,0.6505623944121935,0.6318203247548044,0.16127629986370737,-0.3460264415711658,-0.15844849783891327,-0.4275278945662371,0.9626066553713895,0.07913269914276139,-0.15779744299472886,0.01813349312106111,0.1320128026783853,0.08967386937129988,0.167101199711531,-0.05937488228757182,0.09717383709910188,-0.0554894702201359,-0.127255610943892,0.28522913562160807,0.07102318812214191,0.16279035965693553,-0.004011942695513892,-0.12908221000105363,-0.06298484674799655,-0.029251058738708827,-0.5978947638764658,0.8257156550221637,0.04811805608165616,-0.22952040001090385,-0.000996546144154755,0.0879503480405473,0.01934919805005795,0.07502819182879042,-0.1580424450881239,-0.01622593389632839,-0.12742466576323097,-0.2504845386469649,0.2410951141431117,-0.04037628657876744,0.06765209788815794,-0.02252345775971628,-0.31550468582189445,0.6087864708305287,0.5978947638764663,-0.13684055751988936,-0.17038031566151507,-0.3254835944250912,-0.331733332576232,-0.000815492911278676,-0.006027979100137442,0.03794870051666691,0.048675006560865514,0.030107725830829647,-0.0017094430018712646,-0.0756213686416937,0.050150821562335704,-0.02442333879537852,-0.0827623403008336,0.26856920647704374,0.01511182872095684,0.021893813879888636
0.026999278467683723,0.1454999404354037,-0.11833993983098513,-0.04216665906345924,-0.08287873534730565,0.09220987689993079,1.0,0.09094187794988765,0.01890037054835484,0.0861696601279726,0.12723567861223328,0.22293687188768027,0.08077529275228187,0.10893460486877896,0.03321541641818592,0.003990039610559112,0.09518587803461502,0.18002953527236742,0.05642977609578744,0.022769311228686993,0.006850925410348861,0.04127278231877693,0.038522276268896524,-0.15888446504969253,0.01883116424749267,0.8450857715849606,0.06405764999889703,0.005808315704961459,0.06173056315885014,0.05964376200647715,0.1638096988674283,0.015823132883842503,0.02409853971220646,-0.020462165614355883,-0.06638951491779749,-0.04983481029725326,0.10932298881239362,-0.027503986621467618,0.008822868992565146,-0.08158949041688789,0.24818857903051217,0.15888446504969253,0.14334306770834385,-0.1128443427671118,-0.010829564437299596,-0.07947023529276895,0.08780187078957719,0.07499241509272228,0.09693401605167992,0.043711968796493354,0.08835980162283688,0.06948933513453259,0.2178708484961297,0.07815344274103922,0.11575709274654478,0.04175804342124317,-0.0030015900147739413,0.08768498793349873,0.18093561181885826,0.04081264366230951,0.01770371717260745,0.010700089112755993,0.04918792752355321,0.02335872898239212,-0.14999627604421925,0.014940293702709332,0.04862683054306965,0.06717964954754434,0.01917581096783714,0.06025798209264669,0.02129153923664777,0.15790818692273118,0.022087536465853912,0.030366005198009645,-0.010712321243967572,-0.062072635818756675,-0.05826903644974155,0.10541053132106291,-0.04143026687343562,0.005995912051522758,-0.08096728399656847,0.23880127428003856,0.14999627604421925,-0.0018119622586390614,-0.007233075116303981,-0.09614292095606923,-0.09627818676007958,-0.002977296570668868,0.05407986514014088,0.018232739656221457,-0.0002523309384644839,0.008887515047439265,0.001894715282484001,-0.0056189648119694445,-0.02046655691922161,-0.024144331809815782,-0.029568078531295932,0.054162159710442366,0.0038420215527706515,0.009672682315042746
-0.019610701064026757,0.30009518744756547,0.006897211595469837,0.0853289644770869,0.01481236970505095,-0.15422015620316196,0.09094187794988765,1.0,0.023459321469948235,0.10854470209132497,0.18756543159253178,0.02398594793166067,0.05352185718346082,0.21988110668248412,0.17087640834108225,0.28270242075587043,0.1184358395766788,0.3603191173264717,0.006149556241452607,-0.010395124609887717,0.34336720933035997,0.33123727260814434,0.21226632846419755,-0.1319028442515445,-0.22113368996835786,0.03609299152239566,0.8547723496936525,-0.0007076704257422545,0.05982483507072394,0.061336354324866935,-0.060151261686382775,-0.07439989130441113,0.03214646706867877,0.0304056030857896,0.14455091668940676,-0.167450320148251,0.17951782828705498,-0.15090824728483956,-0.032291367287637804,0.19495417437197912,0.3135717137922059,0.13190284425154453,0.2781532964197862,0.010700854343435122,0.10057754263462053,-0.008043059121983893,-0.1479099816671571,0.0877153006474398,0.928529762919568,0.04680321838057664,0.08097278727235727,0.20734118575864466,0.021227535886777844,0.03878101280356025,0.18068946962159152,0.15481728349276527,0.2502429971685226,0.11736222264471016,0.2880751088287392,0.015363621316538048,-0.013522655025012185,0.305555080862761,0.26284631953837595,0.15624909908872794,-0.15726025496295526,-0.21808537019529056,0.040109559186188075,0.7862391265983179,0.010775910481587655,0.04657431342803849,0.09109757426180237,-0.06400206249690073,-0.08115109124151171,-0.006101862212205621,0.02338764394281635,0.12521082598181513,-0.16998208229143003,0.1558697234236949,-0.14646113338025613,-0.03744256117567117,0.15457771558591699,0.31635853089018173,0.15726025496295512,0.28658614368684593,0.3087101493365266,0.13624901618745444,0.15750216568339157,-0.029468133065183554,0.1756172405356573,-0.009210782082902862,-0.060196451486002,-0.013712275701455282,-0.030150467627951653,-0.0015907828622724997,-0.05156411430746324,0.019998984866880957,-0.05458042476314109,-0.08345514902594105,0.0015879810046982655,-0.0028110154735601065
0.007699800486747397,0.00659794723717876,-0.010461441237095786,-0.003843698315013358,-0.005878363706740447,-0.0017095124374419215,0.01890037054835484,0.023459321469948235,1.0,0.0023483419807335064,0.013765728843544595,0.0019690074304213453,-0.014115094918111228,-0.0013825047815579155,0.002584187584373256,0.009844992047306333,0.0023953139097789783,0.01212005817718441,0.00446826607945447,0.01752532977856267,0.004798181938676417,0.009926495011759368,-0.0005884018874920378,-0.013383474190231547,-0.006071704358272292,0.013890416215629817,0.019419242789726624,0.8824818672354392,-0.008078558043319535,0.012998733294967441,0.007631057546147341,-0.010428800936326345,-0.0021091615599819276,-0.0009635205482611496,-0.0022572274865754324,-0.006965397743375687,0.02762852539604553,0.011527022990561369,0.03604788764228232,-0.007124284026094302,0.013518085677599852,0.013383474190231543,0.009896798292643968,-0.016197798184179428,-0.0019553741766075447,-0.005566061747215094,-0.001431642717839955,-0.009621881956857656,0.037158172178867035,-0.007533844918293821,0.026132381361805283,-0.003100892475982927,0.0022318344251429168,-0.020822761169450886,-0.006616457881105708,0.005729366362533021,0.008015761681415181,0.006396374577195834,0.013695549902158804,-0.00956501680453603,0.010458795617541792,0.005334245371932583,0.011501542320952594,0.0017418186292716372,-0.019801064500748693,-0.0033430400642928773,-0.01441845878407413,0.04448316281696964,-0.008926951309559976,0.019078566499855426,-0.006319260975869863,0.0019155078534195116,-0.024271561013083122,-0.003988846901907158,-0.005621100239820822,-0.0072511586303629525,0.004206779565969986,0.01619086116765556,-0.012223775594732405,0.009411418429549895,-0.009517189591340998,0.01656718060710648,0.019801064500748634,0.003364249124258966,0.0034330558523533376,-0.010784693950816023,-0.0057126555122388074,-0.008470874864316679,-0.0020340445963214202,-0.01160188897415604,-0.010861382064374488,-0.0023023966587791696,0.0012652248582406473,0.012042906900913237,-0.006603407053593917,-0.004470587149689413,-0.03156206817318117,-0.005708564845706976,-0.012229071222490033,-0.006286418194360388
0.02778573989117898,0.0566810623106788,-0.10883338372223293,-0.057265861488864256,-0.15061860589097353,0.09569974351566803,0.0861696601279726,0.10854470209132497,0.0023483419807335064,1.0,0.15893964704469207,0.11911928353970018,0.06438746064546298,0.06674900783478711,-0.03854952747071379,-0.02307795673478143,0.033826926650775496,0.050722970367049286,-0.01032229388954584,-0.01051260926704965,-0.043305246124712406,0.01011833049430174,0.002499057399258444,-0.23403125419281756,0.062304529643548275,0.0751953802739577,0.12235422569623189,-0.009982169652368842,0.9204218156324377,0.15836913756110993,0.11130892607034405,0.05728212104417158,0.046250229303371734,-0.08243650682176121,-0.0728842488069062,-0.02460709618221652,0.02399210280539074,-0.04685640375881406,-0.01838284285395325,-0.1196185746147547,0.2230240541069388,0.23403125419281742,0.0566738052143827,-0.10705264799446687,-0.05080692066779978,-0.15581923803685493,0.10146480035212166,0.06026115076509212,0.11442809582840903,-0.005445491522909484,0.622732218606834,0.18483852301391837,0.12078345032902463,0.07753025273680132,0.06438882767298261,-0.025734050119432597,-0.027122028565930583,0.03277309081320128,0.054997237528358056,0.0037151308936772738,-0.011855074159562903,-0.039758637100859424,-0.00030545982157419377,0.011590341773929872,-0.2370357183661753,0.06298614118185142,0.06594813013406475,0.12673337263608017,-0.0029188339043259215,0.6164650310712779,0.20087174038077557,0.11760758209028283,0.0713300853242851,0.04114591697769289,-0.06516882225509608,-0.0721582815566955,-0.03236914364397631,0.024559327258686245,-0.0452477853766371,-0.019900529152595655,-0.11711368548321104,0.219547901451345,0.2370357183661753,-0.04901717506102918,-0.0560590295890024,-0.12959041321087567,-0.13296342336228104,0.0010903650581677664,0.015143040376666408,0.0035301666761279743,0.023895883863912035,0.029529311080404956,0.026789142620003658,0.00844824615625905,-0.01019643863522554,-0.007148357249555037,-0.028979828910896142,0.03882196671535375,-0.0050778606645327995,0.0038438996117916156
